experiment_id,hardware_pass,seed,run_group,variant,payload_version,abort_reason,abort_reason_name,abort_lane,calib_complete,bist_done,bitstream_sha256,sdf_sha256,nextpnr_json_sha256,hardware_pass_int,selected_features_present,selected_features_total,selected_features_fraction,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq14_ctrl_3_dqs_vs_dq_bit_value_ps,skew_abs_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane1_no_bit_ctrl_0_ld_vs_cntvaluein_dq_lane_value_ps,skew_abs_dqs_minus_dq_median_idelay_cntvaluein_skew_lane1_dqs1_ctrl_4_dqs_vs_dq_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq12_ctrl_3_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq7_ctrl_3_dqs_vs_dq_bit_value_ps,skew_abs_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane0_dqs0_ctrl_0_ld_vs_cntvaluein_dqs_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq5_ctrl_2_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq0_ctrl_1_dqs_vs_dq_bit_value_ps,direct_cntvaluein_bus_skew_idelay_dqs_cntvaluein_lane0_dqs0_ctrl_none_dqs0_value_ps,direct_lane_spread_idelay_dqs_cntvaluein_lane0_no_bit_ctrl_none_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq8_ctrl_4_dqs_vs_dq_bit_value_ps,skew_signed_dqs_bus_skew_minus_dq_median_idelay_cntvaluein_skew_lane0_dqs0_ctrl_none_dqs_vs_dq_bus_skew_value_ps,direct_control_fanout_spread_idelay_data_cntvaluein_lane1_no_bit_ctrl_4_lane_control_bit_value_ps,skew_dq_lane_range_idelay_cntvaluein_skew_lane1_no_bit_ctrl_4_dq_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq6_ctrl_4_dqs_vs_dq_bit_value_ps,skew_signed_dqs_bus_skew_minus_dq_median_idelay_cntvaluein_skew_lane1_dqs1_ctrl_none_dqs_vs_dq_bus_skew_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq1_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_lane1_minus_lane0_dq_median_idelay_cntvaluein_skew_all_no_bit_ctrl_1_lane1_vs_lane0_dq_value_ps,skew_signed_lane1_minus_lane0_dq_median_idelay_cntvaluein_skew_all_no_bit_ctrl_0_lane1_vs_lane0_dq_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq9_ctrl_3_dqs_vs_dq_bit_value_ps,skew_signed_ld_dqs_minus_dq_median_idelay_ld_skew_lane0_dqs0_ctrl_none_dqs_vs_dq_lane_value_ps,skew_signed_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane0_dqs0_ctrl_0_ld_vs_cntvaluein_dqs_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq2_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq6_ctrl_0_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq15_ctrl_0_dqs_vs_dq_bit_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq10_ctrl_none_dq10_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq8_ctrl_none_dq8_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq6_ctrl_2_endpoint_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq9_ctrl_none_dq9_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq7_ctrl_2_endpoint_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq13_ctrl_none_dq13_value_ps,skew_signed_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane0_no_bit_ctrl_2_ld_vs_cntvaluein_dq_lane_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq15_ctrl_none_dq15_value_ps,skew_abs_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane0_dqs0_ctrl_3_ld_vs_cntvaluein_dqs_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq2_ctrl_2_endpoint_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq14_ctrl_none_dq14_value_ps,skew_signed_lane1_minus_lane0_dqs_idelay_cntvaluein_skew_all_no_bit_ctrl_4_lane1_vs_lane0_dqs_value_ps,skew_signed_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane1_no_bit_ctrl_2_ld_vs_cntvaluein_dq_lane_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq11_ctrl_2_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq5_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq7_ctrl_2_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq6_ctrl_2_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq8_ctrl_2_dqs_vs_dq_bit_value_ps,skew_abs_lane1_minus_lane0_dqs_idelay_cntvaluein_skew_all_no_bit_ctrl_4_lane1_vs_lane0_dqs_value_ps,skew_abs_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane1_no_bit_ctrl_2_ld_vs_cntvaluein_dq_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq9_ctrl_0_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq13_ctrl_3_dqs_vs_dq_bit_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq1_ctrl_2_endpoint_value_ps,skew_signed_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane0_dqs0_ctrl_4_ld_vs_cntvaluein_dqs_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq2_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq10_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane1_dqs1_ctrl_3_ld_vs_cntvaluein_dqs_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq0_ctrl_2_endpoint_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq7_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_lane1_minus_lane0_dqs_idelay_cntvaluein_skew_all_no_bit_ctrl_1_lane1_vs_lane0_dqs_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq3_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq2_ctrl_2_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq0_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_median_idelay_cntvaluein_skew_lane0_dqs0_ctrl_4_dqs_vs_dq_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq4_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_lane1_minus_lane0_dqs_idelay_cntvaluein_skew_all_no_bit_ctrl_1_lane1_vs_lane0_dqs_value_ps,direct_control_fanout_spread_idelay_data_cntvaluein_lane0_no_bit_ctrl_2_lane_control_bit_value_ps,skew_dq_lane_range_idelay_cntvaluein_skew_lane0_no_bit_ctrl_2_dq_lane_value_ps,skew_abs_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane0_no_bit_ctrl_1_ld_vs_cntvaluein_dq_lane_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq13_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq11_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_median_idelay_cntvaluein_skew_lane1_dqs1_ctrl_0_dqs_vs_dq_lane_value_ps,skew_signed_lane1_minus_lane0_dq_median_idelay_cntvaluein_skew_all_no_bit_ctrl_2_lane1_vs_lane0_dq_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq10_ctrl_0_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq10_ctrl_3_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq12_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq11_ctrl_1_dqs_vs_dq_bit_value_ps
baseline-no-lock-seed-11,False,11,baseline_no_lock_seed_1_30,baseline-no-lock,3,2,check_starting_data_search_exhausted,0,False,False,8c6c65227446b8ee4957891270ecc0e6e40fc00f74d957d70661912e64895b82,de870a77f21c79bb7d9b0c257f6ca752a1c06411909f99f78a0634ca10cb701c,3d31936b0f3e4028aca2e29cce040234069e3577993a899783ad3ea89e44dfa1,0,72,72,1.0,301.0,433.5,62.0,253.0,13.0,314.0,251.0,36.0,613.0,613.0,84.0,320.0,477.0,477.0,460.0,152.0,-33.0,-98.5,-147.0,223.0,-44.0,314.0,-95.0,-212.0,148.0,227.0,242.0,1590.0,153.0,1588.0,363.0,114.0,244.0,8.0,1496.0,306.0,-492.0,473.0,198.0,-31.0,-23.0,-25.0,117.0,492.0,473.0,20.0,123.0,1411.0,-225.0,465.0,48.0,199.0,1498.0,-205.0,-203.0,-31.0,69.0,513.0,401.5,376.0,203.0,276.0,276.0,394.5,-120.0,101.0,-119.0,-335.5,-146.0,250.0,8.0,23.0
baseline-no-lock-seed-12,False,12,baseline_no_lock_seed_1_30,baseline-no-lock,3,2,check_starting_data_search_exhausted,0,False,False,15dd3f9771b061441fa00f08dd5ee4143d799b588ddd6f874c1ef3ba57163ab4,75cde0c5fb50d70181de08d16e9a60fd3c31758d3edba5138a4a37528479b87f,cc33488627ff74d5d299ecd34fa7b59d2ff955bea6f3d19c5ec02495956bd03f,0,72,72,1.0,117.0,141.5,5.0,209.0,378.0,430.0,728.0,133.0,937.0,937.0,62.0,162.5,358.0,358.0,391.0,228.5,-125.0,-267.5,-365.0,418.0,-201.0,-430.0,88.0,9.0,408.0,492.0,598.0,1310.0,255.0,1241.0,355.0,187.5,442.0,442.0,1309.0,360.0,-278.0,356.5,717.0,108.0,863.0,794.0,392.0,278.0,356.5,490.0,196.0,1350.0,-457.0,296.0,28.0,127.0,1350.0,93.0,-85.0,195.0,795.0,113.0,244.5,289.0,85.0,151.0,151.0,168.5,66.0,150.0,144.5,-212.0,-34.0,293.0,105.0,58.0
baseline-no-lock-seed-13,True,13,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,b0f03929d6cb3725cb8ed0592cd4b27130a499b0327255272cb2eb744d8110f3,eea8f3405632c3afd792b9baa3b33e14b1e4e5651a3bf8c6528ca1b4e74815bc,0a331cb7df641d1a199d9102cdb396ba6cc222a223f3769a2333901f10dc0fbe,1,72,72,1.0,164.0,271.5,212.0,74.0,95.0,252.0,275.0,667.0,584.0,584.0,402.0,-62.5,292.0,292.0,95.0,39.5,-153.0,-735.5,-313.5,-4.0,42.0,-252.0,61.0,153.0,296.0,518.0,771.0,1590.0,673.0,1598.0,682.0,-131.0,673.0,456.0,1679.0,501.0,-319.0,298.5,545.0,89.0,285.0,293.0,458.0,319.0,298.5,209.0,4.0,1638.0,-561.0,164.0,220.0,200.0,1718.0,-23.0,-337.0,173.0,204.0,227.0,162.5,263.0,337.0,128.0,128.0,817.0,153.0,84.0,57.5,-198.5,31.0,12.0,204.0,312.0
baseline-no-lock-seed-14,True,14,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,84a6e8e5883ed8717f3db930fb16a7a3314f379de310c9a3e561b2a78bc7b59a,b84677d091c0ca1ea1cd2098b67beb4a4c338e21cfda4b0872049184a8d652e0,572edee6b38d85b0186ac593582db030c678949e276777f81089b5a287283b75,1,72,72,1.0,198.0,71.0,378.5,283.0,268.0,537.0,95.0,500.0,564.0,564.0,451.0,-249.5,243.0,243.0,880.0,-44.5,336.0,-465.5,-265.0,551.0,185.0,-537.0,547.0,502.0,420.0,615.0,826.0,2236.0,240.0,2234.0,488.0,-757.0,326.0,505.0,2144.0,664.0,-521.0,-275.5,-33.0,601.0,-491.0,-493.0,-446.0,521.0,275.5,469.0,466.0,2051.0,-538.0,837.0,377.0,561.0,1960.0,560.0,-275.0,608.0,-401.0,758.0,797.5,663.0,275.0,588.0,588.0,706.5,341.0,346.0,297.5,-478.0,163.0,367.0,464.0,357.0
baseline-no-lock-seed-15,True,15,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,9c2099403c8fa82f4afc07877df00bd746faf5115ec3fb0448f62ab7d5cee984,d435588f161d6beebcfaa2b5ea2cfbe005816be66d441ad937fe1d8f9ff79357,af4ce975a6b307d15921ccdd78761d1caf9fb1b7bff2444abf8ef6b072a55964,1,72,72,1.0,17.0,2.5,367.0,74.0,505.0,84.0,469.0,402.0,508.0,508.0,459.0,-394.0,334.0,334.0,393.0,-131.5,-429.0,-444.5,-297.5,74.0,10.0,84.0,-256.0,-225.0,125.0,683.0,758.0,1391.0,465.0,1389.0,431.0,110.5,288.0,424.0,1297.0,958.0,-364.0,102.5,72.0,99.0,252.0,250.0,8.0,364.0,102.5,209.0,290.0,1342.0,-13.0,299.0,275.0,46.0,1340.0,-225.0,-278.0,17.0,344.0,115.0,247.5,291.0,278.0,219.0,219.0,713.5,-207.0,-151.0,-208.0,-125.5,-258.0,166.0,364.0,106.0
baseline-no-lock-seed-16,False,16,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,False,False,a6c5fea8fa764567fa42d974f9aad2a1d352a46346de09dc3c4730d3418b6b27,b195079a5b9fe9ce3ed6ac5bc63004b6a9fab248a5a0310e04e4361928253405,cba09c3cfd70803f67c537ccab536ace0b84f62a13ec32d2fc6db43d795f589f,0,72,72,1.0,480.0,276.5,59.0,472.0,535.0,474.0,146.0,94.0,970.0,970.0,383.0,-28.5,709.0,709.0,46.0,-137.5,-100.0,-410.5,-65.5,-299.0,-134.5,474.0,-8.0,95.0,116.0,701.0,691.0,2108.0,294.0,2282.0,306.0,-408.5,426.0,165.0,2061.0,727.0,-552.0,-312.5,-105.0,-145.0,-590.0,-416.0,-429.0,552.0,312.5,29.0,421.0,2187.0,-496.0,141.0,118.0,330.0,2096.0,-92.0,-278.0,-230.0,-369.0,77.0,107.5,138.0,278.0,444.0,444.0,34.0,-91.0,-2.0,32.5,-439.5,36.0,386.0,207.0,5.0
baseline-no-lock-seed-17,True,17,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,035bebda2a989593988a77dd374d87767d5444c8c82d84da0a8244e9bc0d66f0,4cc23a5ca965ba068cdf01576f3120e19b490471e85f1704b84b3e05e4c948a9,6805f54ce7963e3a63b1070887dce401c464d3cb85452842e6ca41614085d3c2,1,72,72,1.0,809.0,248.0,541.5,719.0,731.0,197.0,45.0,546.0,730.0,730.0,873.0,-196.5,693.0,693.0,551.0,-532.5,-186.0,-291.0,-268.0,-475.0,-308.5,-197.0,-91.0,-86.0,82.0,995.0,1266.0,2259.0,643.0,2257.0,650.0,-447.0,639.0,164.0,2167.0,1034.0,-204.0,79.5,-12.0,41.0,-590.0,-592.0,-400.0,204.0,79.5,138.0,574.0,2073.0,-299.0,643.0,604.0,271.0,1983.0,-86.0,-403.0,41.0,-500.0,722.0,635.5,644.0,403.0,547.0,547.0,302.0,46.0,-45.0,-58.0,-572.0,-71.0,633.0,778.0,449.0
baseline-no-lock-seed-18,True,18,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,20e2570e9bbfb4031f469212bfa10b6ce455f667c320d5b8d749e00cd2dfe83e,312f1e5ab69e8f6ed855282ca5976abce7e16a5f0c6344abb781827ff82be9f7,242bfc599e93cd66345a79fd407d23079fba411bd688a41ae90aa81ccd81b470,1,72,72,1.0,23.0,1.5,442.0,105.0,172.0,33.0,117.0,250.0,739.0,739.0,506.0,341.5,192.0,192.0,627.0,63.5,365.0,-372.5,-229.5,187.0,93.0,-33.0,280.0,242.0,179.0,386.0,332.0,1641.0,608.0,1588.0,449.0,38.5,697.0,12.0,1669.0,332.0,27.0,-228.0,-183.0,311.0,-41.0,-94.0,-344.0,27.0,228.0,173.0,232.0,1907.0,706.0,532.0,324.0,154.0,1633.0,326.0,-275.0,449.0,-122.0,352.0,557.5,448.0,275.0,327.0,327.0,87.0,0.0,8.0,134.0,-181.0,271.0,16.0,335.0,388.0
baseline-no-lock-seed-19,True,19,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,49a3226e389871c146c707be6ba301818035fc8ab633b90e1f74f9113cbe4e1a,3515de1e4f6b226f3d22dc52ec1f63710b29292ee6620c7587f95a5a3c3688a8,05d2a84ff296f93c6ddf22d85d8dbcae0dc57bed82e20465d15ef541e248172a,1,72,72,1.0,351.0,312.0,96.0,269.0,127.0,11.0,43.0,143.0,469.0,469.0,46.0,112.0,417.0,417.0,97.0,-103.5,-222.0,-255.0,-247.5,-135.0,-46.0,11.0,-51.0,41.0,222.0,324.0,313.0,1305.0,538.0,1258.0,130.0,248.0,535.0,81.0,1207.0,315.0,-166.0,349.5,-94.0,142.0,-173.0,-220.0,-141.0,166.0,349.5,137.0,175.0,1286.0,214.0,2.0,148.0,123.0,1284.0,83.0,-145.0,130.0,-122.0,100.0,129.5,235.0,145.0,177.0,177.0,143.5,-1.0,83.0,-5.5,-119.0,-85.0,258.0,140.0,60.0
baseline-no-lock-seed-20,False,20,baseline_no_lock_seed_1_30,baseline-no-lock,3,2,check_starting_data_search_exhausted,0,False,False,8605d9827f1f4869a4e38197eba107d216f851ba0044dfa580e3b9eed861063b,c09bf51f492a1c0511cd6c3d22a671c9733998c889adf465f7296246195283ce,384ab364531190d3f6c73861e40acfa66c3b7d7f7a675799be89a1acbdec6cc4,0,72,72,1.0,421.0,277.0,83.0,337.0,708.0,330.0,293.0,675.0,487.0,487.0,84.0,-30.5,477.0,477.0,28.0,56.5,-163.0,-152.5,-204.5,11.0,-106.0,330.0,-254.0,-150.0,252.0,291.0,490.0,1638.0,251.0,1731.0,352.0,462.5,132.0,542.0,1786.0,454.0,-204.0,509.0,-98.0,-115.0,-370.0,-277.0,-153.0,204.0,509.0,245.0,421.0,1886.0,243.0,158.0,82.0,543.0,1830.0,-426.0,-97.0,-31.0,-425.0,157.0,132.0,240.0,97.0,288.0,288.0,301.0,-142.0,-53.0,-165.5,-244.0,-189.0,424.0,2.0,383.0
baseline-no-lock-seed-21,True,21,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,4f3b529ce5e438a770476e45d47808e519d0342fc27e8581aab0a2f4f8bb588f,4752c4f8480a3067c64ded76106fa958b3f606c30a49537f0f53e9affa11adce,1b751ec492c692cb63eb6bb3ecb26b96af1f2d2fe2e1c500edd9aaf4c154e563,1,72,72,1.0,11.0,362.5,93.0,70.0,324.0,977.0,33.0,328.0,404.0,404.0,211.0,-153.5,509.0,509.0,199.0,203.5,-191.0,-285.5,-317.0,-108.0,236.5,977.0,-56.0,20.0,701.0,544.0,919.0,1409.0,261.0,1325.0,473.0,779.0,262.0,1378.0,1241.0,749.0,-68.0,475.5,-49.0,84.0,-102.0,-186.0,-363.0,68.0,475.5,715.0,17.0,1332.0,1151.0,103.0,111.0,478.0,1248.0,-61.0,-82.0,72.0,-18.0,23.0,52.5,97.0,82.0,227.0,227.0,364.5,576.0,562.0,518.5,-333.0,442.0,31.0,35.0,16.0
baseline-no-lock-seed-22,True,22,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,b03d4913dac941e4ef31d2336488e7bad905f9dab272ef2a3476af616a231add,18975ed049c10a93624e3a2bfdb7f07c078eb16b37e99a07e9a251d4399927de,c73bd372ff88e3edaefd6e93b6cf16a0f7048ed74fbd761fca9b677c8f85be77,1,72,72,1.0,66.0,68.5,326.5,158.0,6.0,67.0,663.0,1034.0,522.0,522.0,329.0,-659.0,261.0,261.0,224.0,-125.5,-104.0,-889.5,-533.5,209.0,-30.5,-67.0,-199.0,-294.0,135.0,729.0,490.0,1863.0,254.0,1773.0,574.0,-58.0,250.0,52.0,1771.0,565.0,-278.0,-203.5,-309.0,248.0,-430.0,-520.0,-544.0,278.0,203.5,46.0,347.0,1850.0,-102.0,318.0,318.0,387.0,1759.0,-287.0,-357.0,332.0,-428.0,502.0,369.5,326.0,357.0,247.0,247.0,884.0,89.0,173.0,86.5,-272.0,84.0,102.0,244.0,675.0
baseline-no-lock-seed-23,False,23,baseline_no_lock_seed_1_30,baseline-no-lock,3,2,check_starting_data_search_exhausted,0,False,False,0665befc3c9bc548343f8c905728a503fdcd698d3fd036785cb8695b27770c35,665e09b5c72a85ccf2726fd7b1147313cce4f2aea993279f9957ea16e004f52c,33499777a0295ba67089458ca11db0d1e4d2a447365ee0c18d7e952f20fd0251,0,72,72,1.0,230.0,527.0,352.5,140.0,339.0,722.0,372.0,63.0,872.0,872.0,20.0,509.0,627.0,627.0,35.0,363.5,867.0,-447.5,-426.0,469.0,-220.5,-722.0,771.0,676.0,975.0,439.0,228.0,1532.0,264.0,1659.0,436.0,64.5,205.0,260.0,1575.0,478.0,-278.0,346.0,-41.0,903.0,-331.0,-204.0,-122.0,278.0,346.0,887.0,79.0,1572.0,-158.0,61.0,283.0,110.0,1652.0,684.0,-278.0,990.0,-247.0,110.0,11.5,15.0,278.0,168.0,168.0,201.0,750.0,837.0,771.5,-453.5,793.0,54.0,196.0,110.0
baseline-no-lock-seed-24,True,24,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,60201c8868148b94e8b20ff2e7d095ba2ddf4b7db7838f6da9c62fcbda7a4842,779e714ee93d8a17c0030dab54ffc4d9948ef0a45206fb803fdfeca1578183c6,19fb2c52e350c06203483fcefe585060c1c5cde057dff63dd3721cc286dc58e8,1,72,72,1.0,97.0,409.5,520.0,85.0,54.0,31.0,191.0,609.0,951.0,951.0,526.0,637.0,435.0,435.0,641.0,296.5,-117.0,-255.0,-233.5,345.0,-220.5,31.0,-212.0,-306.0,430.0,408.0,270.0,1733.0,297.0,1651.0,393.0,-52.5,359.0,276.0,1639.0,192.0,-401.0,457.0,268.0,13.0,-41.0,-123.0,181.0,401.0,457.0,342.0,1.0,1613.0,-784.0,340.0,470.0,153.0,1389.0,-299.0,-369.0,102.0,-29.0,517.0,519.0,521.0,369.0,398.0,398.0,3.5,-111.0,-24.0,115.5,-465.0,247.0,269.0,386.0,646.0
baseline-no-lock-seed-25,True,25,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,2abf8e5d629bfaadb4cfd27c1fdd14ccf6de651772b0df2a5bbc53bbb5fa7f21,350e9f20492bcca187cbffb361374c044665cce358381168b8aa9cd1522aaae2,2c34867b0e3f1e1d77553755637ee2b02223c71ecb2bf7501bbee39d61b58ceb,1,72,72,1.0,254.0,364.5,439.5,375.0,448.0,525.0,18.0,132.0,873.0,873.0,350.0,142.0,230.0,230.0,574.0,-162.0,960.0,-395.5,-171.5,24.0,-151.0,-525.0,778.0,682.0,543.0,596.0,414.0,1631.0,576.0,1725.0,718.0,20.0,550.0,46.0,1641.0,307.0,-51.0,5.5,-311.0,1059.0,-416.0,-322.0,-393.0,51.0,5.5,455.0,63.0,1557.0,348.0,577.0,445.0,34.0,1639.0,689.0,-273.0,970.0,-332.0,791.0,620.5,886.0,273.0,398.0,398.0,106.0,537.0,668.0,461.5,-287.5,468.0,398.0,442.0,28.0
baseline-no-lock-seed-26,True,26,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,c93a58b14c441542757e14bb12cb3e817a65bedc66b80334fc89114fb181e20b,b4c7acb199c88c25efb075fbbe4bfe8418606de4727c930806545e07207beb21,d79a1196da8ff61ab2915640c488180aa39c1d6f9e60f0c636b72c755d76db28,1,72,72,1.0,10.0,219.0,407.0,143.0,49.0,209.0,451.0,848.0,643.0,643.0,490.0,171.0,239.0,239.0,317.0,119.5,154.0,-328.0,-361.5,291.0,-159.5,-209.0,59.0,-35.0,377.0,511.0,719.0,1574.0,331.0,1661.0,692.0,-91.5,340.0,530.0,1666.0,569.0,-276.0,-36.0,538.0,294.0,615.0,702.0,122.0,276.0,36.0,290.0,29.0,1967.0,-477.0,488.0,401.0,390.0,1883.0,-28.0,-286.0,381.0,610.0,368.0,445.5,491.0,286.0,477.0,477.0,157.5,152.0,241.0,198.0,-259.0,242.0,63.0,398.0,832.0
baseline-no-lock-seed-27,False,27,baseline_no_lock_seed_1_30,baseline-no-lock,3,2,check_starting_data_search_exhausted,0,False,False,f212b1179c4cdcd6b2c946f971505ee286b5361aaca233a2f6078e2cfd1aa3e9,8e35245e20f9378175545c5f8376b2d13ff6f1ea74077f26c0bff89190ffeeff,71a02ade0f389869d5857f3e751ec66803a17c8382468d8e1a430e1dd4ab612a,0,72,72,1.0,400.0,381.5,240.0,307.0,448.0,833.0,288.0,22.0,635.0,635.0,308.0,211.5,378.0,378.0,223.0,114.0,39.0,-186.5,-203.5,273.0,-156.0,-833.0,250.0,204.0,181.0,314.0,448.0,1950.0,320.0,2098.0,166.0,-502.0,276.0,678.0,2098.0,346.0,-178.0,-364.0,132.0,390.0,148.0,296.0,-171.0,178.0,364.0,184.0,117.0,2220.0,-198.0,315.0,253.0,433.0,2164.0,245.0,-414.0,308.0,148.0,438.0,421.0,523.0,414.0,306.0,306.0,214.5,-260.0,-253.0,-367.0,-270.5,-479.0,217.0,173.0,41.0
baseline-no-lock-seed-28,True,28,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,077cfc33c805abd736e3eb3a9f73a5c03bfc5232ac4ba4e513c7ee4f8883c000,706cdd417d16469ef88d22738c485e93ea7dd60009813b3d032b73351376ce99,ac75cd5f40079f82aa9d0f9fedf3784f7f44e239b1fc96f0e369fe52fba873ae,1,72,72,1.0,179.0,264.0,61.5,201.0,280.0,745.0,391.0,411.0,690.0,690.0,18.0,-135.0,465.0,465.0,125.0,123.0,-449.0,-335.0,-263.0,204.0,-66.0,745.0,-357.0,-472.0,387.0,668.0,518.0,2062.0,504.0,2105.0,268.0,26.5,508.0,168.0,2015.0,557.0,-204.0,135.5,-373.0,-217.0,-778.0,-735.0,-385.0,204.0,135.5,471.0,8.0,2190.0,549.0,217.0,201.0,273.0,2055.0,-558.0,-258.0,-298.0,-688.0,336.0,243.5,303.0,258.0,472.0,472.0,539.5,-438.0,-430.0,-458.5,-472.5,-527.0,194.0,18.0,294.0
